Document,0,1,2,3,4,5,6,7,8,9
525,0.2727299928665161,0.10469000041484833,0.0,0.2109600007534027,0.0,0.0,0.0,0.0,0.41008999943733215,0.0
526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9963200092315674
527,0.0,0.5975000262260437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3977299928665161
528,0.8104299902915955,0.0,0.0,0.0,0.0,0.0,0.15493999421596527,0.0,0.0,0.03217000141739845
529,0.11557000130414963,0.0,0.0,0.0,0.0,0.14737999439239502,0.0,0.7351099848747253,0.0,0.0
530,0.12740999460220337,0.0,0.0,0.0,0.0,0.8685700297355652,0.0,0.0,0.0,0.0
531,0.26295000314712524,0.07752999663352966,0.0,0.0,0.0,0.0,0.09194999933242798,0.0,0.1996999979019165,0.3658500015735626
532,0.0,0.22637000679969788,0.0,0.0,0.0,0.0,0.0,0.7683299779891968,0.0,0.0
533,0.0,0.0,0.0,0.0,0.0,0.0,0.7087100148200989,0.0,0.28762000799179077,0.0
534,0.0,0.8505899906158447,0.0,0.144119992852211,0.0,0.0,0.0,0.0,0.0,0.0
535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9411399960517883,0.0,0.05623000115156174
536,0.2198999971151352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7777900099754333,0.0
537,0.2645300030708313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.733460009098053,0.0
538,0.0,0.0,0.0,0.0,0.0,0.9417700171470642,0.0,0.0,0.0,0.05631000176072121
539,0.9120299816131592,0.0,0.0,0.08649999648332596,0.0,0.0,0.0,0.0,0.0,0.0
540,0.0,0.05094999819993973,0.4364300072193146,0.3119100034236908,0.0,0.0,0.19930000603199005,0.0,0.0,0.0
541,0.0,0.0,0.0,0.0,0.24987000226974487,0.4408299922943115,0.0,0.0,0.3077099919319153,0.0
542,0.1523900032043457,0.055560000240802765,0.0,0.0,0.07091999799013138,0.04250999912619591,0.0,0.0,0.6775699853897095,0.0
543,0.13971999287605286,0.0,0.0,0.0,0.0,0.4311099946498871,0.0,0.0,0.4259600043296814,0.0
544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9980000257492065,0.0,0.0
545,0.6966099739074707,0.0,0.0,0.0,0.0,0.013140000402927399,0.0,0.0,0.05229000002145767,0.2360299974679947
546,0.0,0.858489990234375,0.0,0.0,0.0,0.0,0.13911999762058258,0.0,0.0,0.0
547,0.0,0.0,0.0,0.0,0.14861999452114105,0.17152999341487885,0.0,0.0,0.0,0.6773300170898438
548,0.2767300009727478,0.0,0.0,0.0,0.0,0.6597800254821777,0.0,0.0,0.0,0.05987999960780144
549,0.0,0.49265000224113464,0.5031200051307678,0.0,0.0,0.0,0.0,0.0,0.0,0.0
550,0.0,0.0,0.34240999817848206,0.0,0.0,0.0,0.14108000695705414,0.0,0.1057400032877922,0.40806999802589417
551,0.9978399872779846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
552,0.29387998580932617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.704990029335022,0.0
553,0.36368000507354736,0.0,0.0,0.0,0.0,0.0,0.2069299966096878,0.0,0.0,0.42781999707221985
554,0.0,0.6355500221252441,0.0,0.0,0.0,0.0,0.0,0.0,0.36228999495506287,0.0
555,0.0,0.17447000741958618,0.0,0.0,0.04261000081896782,0.0,0.7796199917793274,0.0,0.0,0.0
556,0.14643000066280365,0.0,0.0,0.0,0.0,0.8505399823188782,0.0,0.0,0.0,0.0
557,0.627590000629425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3697499930858612,0.0
558,0.06524000316858292,0.0,0.0,0.0,0.0,0.5851200222969055,0.0,0.0,0.3483699858188629,0.0
559,0.7296599745750427,0.0,0.0,0.0,0.0,0.0738999992609024,0.0,0.0,0.19519999623298645,0.0
560,0.0,0.0,0.0,0.9966400265693665,0.0,0.0,0.0,0.0,0.0,0.0
561,0.0,0.05237000063061714,0.0,0.5340399742126465,0.0,0.0,0.4100799858570099,0.0,0.0,0.0
562,0.52947998046875,0.0,0.0,0.2664400041103363,0.0,0.0,0.0,0.0,0.2019300013780594,0.0
563,0.0,0.0,0.0,0.0,0.7414000034332275,0.25666001439094543,0.0,0.0,0.0,0.0
564,0.662909984588623,0.0,0.0,0.12043000012636185,0.2137800008058548,0.0,0.0,0.0,0.0,0.0
565,0.0,0.0,0.0,0.0,0.0,0.46560999751091003,0.0,0.0,0.5335999727249146,0.0
566,0.4898099899291992,0.0,0.0,0.0,0.0,0.0,0.0,0.4708999991416931,0.03620000183582306,0.0
567,0.6096000075340271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3864099979400635,0.0
568,0.0,0.25407999753952026,0.0,0.0,0.0,0.0,0.0,0.0,0.7443400025367737,0.0
569,0.0,0.0,0.0,0.0,0.9056599736213684,0.09086000174283981,0.0,0.0,0.0,0.0
570,0.8980399966239929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09702000021934509,0.0
571,0.30087000131607056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.695609986782074,0.0
572,0.4903300106525421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.506820023059845
573,0.0,0.13672000169754028,0.0,0.0,0.0,0.8531699776649475,0.0,0.0,0.0,0.0
574,0.0,0.0,0.0,0.03282000124454498,0.3986000120639801,0.5656099915504456,0.0,0.0,0.0,0.0
575,0.0,0.7282900214195251,0.0,0.0,0.0,0.0,0.0,0.0,0.2689499855041504,0.0
576,0.0,0.0,0.0,0.24014000594615936,0.0,0.7567499876022339,0.0,0.0,0.0,0.0
577,0.0,0.0,0.0,0.34275001287460327,0.0,0.0,0.0,0.6527500152587891,0.0,0.0
578,0.0,0.0,0.0,0.0,0.7091799974441528,0.19412000477313995,0.0,0.0,0.0,0.09504000097513199
579,0.0,0.9959999918937683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
580,0.5139099955558777,0.0,0.0,0.07733000069856644,0.018389999866485596,0.0,0.0,0.0,0.3882000148296356,0.0
581,0.0,0.034060001373291016,0.0,0.0,0.0,0.0,0.0,0.0,0.9379100203514099,0.023259999230504036
582,0.0,0.0,0.0769599974155426,0.0,0.0,0.0,0.9207599759101868,0.0,0.0,0.0
583,0.0,0.4437200129032135,0.0,0.0,0.0,0.0,0.12849999964237213,0.4224900007247925,0.0,0.0
584,0.0,0.0,0.0,0.413129985332489,0.5836600065231323,0.0,0.0,0.0,0.0,0.0
585,0.9964600205421448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
586,0.0,0.0,0.0,0.0,0.08688999712467194,0.0,0.5106300115585327,0.0,0.4002699851989746,0.0
587,0.0,0.0,0.9983500242233276,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9987000226974487,0.0
589,0.0,0.0,0.0,0.0,0.0,0.0,0.9964900016784668,0.0,0.0,0.0
590,0.9965900182723999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9976599812507629,0.0,0.0
592,0.680180013179779,0.0,0.0,0.0,0.0,0.3165999948978424,0.0,0.0,0.0,0.0
593,0.30869001150131226,0.12224999815225601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5666300058364868
594,0.5512099862098694,0.0,0.0,0.0,0.30265000462532043,0.0,0.0,0.0,0.0,0.14383000135421753
595,0.5803700089454651,0.25174999237060547,0.0,0.0,0.0,0.0,0.0,0.0,0.16524000465869904,0.0
596,0.8898599743843079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10798999667167664
597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9961100220680237
598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9987599849700928,0.0
599,0.0,0.0,0.0,0.0,0.5046799778938293,0.0,0.0,0.49393999576568604,0.0,0.0
600,0.0,0.0,0.0,0.06911999732255936,0.3267099857330322,0.0,0.0,0.3817700147628784,0.0,0.21640999615192413
601,0.33496999740600586,0.0,0.0,0.0,0.01489999983459711,0.573360025882721,0.0,0.0,0.07582999765872955,0.0
602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9981399774551392,0.0
603,0.27757999300956726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.720550000667572,0.0
604,0.7615500092506409,0.0,0.0,0.2357500046491623,0.0,0.0,0.0,0.0,0.0,0.0
605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9974499940872192,0.0
606,0.9616000056266785,0.0,0.0,0.0,0.0,0.0,0.0355600006878376,0.0,0.0,0.0
607,0.0,0.0,0.0,0.0,0.0,0.9757099747657776,0.0,0.022280000150203705,0.0,0.0
608,0.0,0.0,0.0,0.9955300092697144,0.0,0.0,0.0,0.0,0.0,0.0
609,0.0,0.0,0.0,0.11885000020265579,0.0,0.0,0.07881999760866165,0.10013999789953232,0.7005299925804138,0.0
610,0.9317600131034851,0.0,0.0,0.06606999784708023,0.0,0.0,0.0,0.0,0.0,0.0
611,0.6802200078964233,0.0,0.0,0.0,0.13596999645233154,0.0,0.0,0.0,0.18160000443458557,0.0
612,0.0,0.0,0.0,0.0,0.0,0.9967399835586548,0.0,0.0,0.0,0.0
613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5470600128173828,0.45107001066207886,0.0
614,0.0,0.0,0.8824300169944763,0.0,0.0,0.0,0.0,0.0,0.0,0.11479999870061874
615,0.2809399962425232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7158600091934204,0.0
616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03395000100135803,0.9646400213241577
617,0.0,0.13613000512123108,0.0,0.24642999470233917,0.03685000166296959,0.3785899877548218,0.19933000206947327,0.0,0.0,0.0
618,0.0,0.0,0.3037700057029724,0.0,0.6929900050163269,0.0,0.0,0.0,0.0,0.0
619,0.0,0.9942600131034851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
620,0.685509979724884,0.0,0.0,0.0,0.0,0.3119499981403351,0.0,0.0,0.0,0.0
621,0.0,0.0,0.0,0.0,0.27990999817848206,0.0,0.0,0.6782699823379517,0.0,0.03857000172138214
622,0.5418599843978882,0.0,0.45544999837875366,0.0,0.0,0.0,0.0,0.0,0.0,0.0
623,0.0,0.0,0.0,0.6156100034713745,0.0,0.0,0.0,0.0,0.0,0.38231000304222107
624,0.0,0.0,0.9954900145530701,0.0,0.0,0.0,0.0,0.0,0.0,0.0
625,0.9260600209236145,0.0,0.0,0.027659999206662178,0.0,0.0,0.0,0.0,0.04383999854326248,0.0
626,0.5984200239181519,0.0,0.0,0.0,0.0,0.40000998973846436,0.0,0.0,0.0,0.0
627,0.6200000047683716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3764500021934509
628,0.0,0.0,0.6280699968338013,0.0,0.0,0.0,0.0,0.0,0.3702000081539154,0.0
629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19228999316692352,0.8053600192070007,0.0
630,0.3206000030040741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6776700019836426,0.0
631,0.0,0.23161999881267548,0.0,0.0516199991106987,0.0,0.29120001196861267,0.0,0.0,0.33539000153541565,0.08797000348567963
632,0.11942999809980392,0.0,0.7792800068855286,0.0,0.0,0.0,0.0,0.0,0.0,0.09934999793767929
633,0.34268999099731445,0.0,0.0,0.0,0.0,0.0,0.0,0.020889999344944954,0.6349899768829346,0.0
634,0.0,0.8729000091552734,0.0,0.0,0.0,0.0,0.0,0.12431000173091888,0.0,0.0
635,0.0,0.0,0.0,0.514739990234375,0.0,0.0,0.0,0.3404200077056885,0.14302000403404236,0.0
636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9966300129890442
637,0.0,0.4731599986553192,0.0,0.0,0.0,0.0,0.0,0.5226500034332275,0.0,0.0
638,0.0,0.5496100187301636,0.0,0.0,0.0,0.1741899996995926,0.0,0.0,0.0,0.2739199995994568
639,0.27261999249458313,0.0,0.0,0.37709999084472656,0.192330002784729,0.15586000680923462,0.0,0.0,0.0,0.0
640,0.0,0.0,0.0,0.14531999826431274,0.0,0.0,0.0,0.0,0.8509299755096436,0.0
641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9959499835968018,0.0
642,0.0,0.0,0.0,0.0,0.0,0.9957799911499023,0.0,0.0,0.0,0.0
643,0.3225800096988678,0.0,0.0,0.0,0.0,0.1951099932193756,0.06868000328540802,0.0,0.4093799889087677,0.0
644,0.23903000354766846,0.0,0.41993001103401184,0.0,0.0633699968457222,0.09509000182151794,0.0,0.18118000030517578,0.0,0.0
645,0.13829000294208527,0.6020600199699402,0.0,0.0,0.0,0.0,0.2573400139808655,0.0,0.0,0.0
646,0.40580999851226807,0.0,0.0,0.5184800028800964,0.0,0.0,0.0,0.0,0.07395999878644943,0.0
647,0.0,0.0,0.0,0.22912000119686127,0.0,0.15584999322891235,0.0,0.03020000085234642,0.5839200019836426,0.0
648,0.0,0.0,0.0,0.0,0.2919299900531769,0.0,0.0,0.47602999210357666,0.0,0.22848999500274658
649,0.0,0.968779981136322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026660000905394554
650,0.3670099973678589,0.0,0.0,0.6312400102615356,0.0,0.0,0.0,0.0,0.0,0.0
651,0.0,0.0,0.0,0.0,0.0,0.0,0.7289800047874451,0.08799000084400177,0.17964999377727509,0.0
652,0.0,0.0,0.0,0.0,0.5301499962806702,0.3728399872779846,0.0,0.0,0.041120000183582306,0.05443999916315079
653,0.0,0.0,0.0,0.0,0.9981200098991394,0.0,0.0,0.0,0.0,0.0
654,0.9293699860572815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06868000328540802
655,0.0,0.0,0.0,0.0,0.0,0.0,0.6674299836158752,0.0,0.0,0.32899999618530273
656,0.0,0.1776600033044815,0.0,0.0,0.0,0.0,0.0,0.8175299763679504,0.0,0.0
657,0.0,0.0,0.0,0.0,0.0,0.6694300174713135,0.0,0.32479000091552734,0.0,0.0
658,0.2188200056552887,0.08303999900817871,0.0,0.0,0.0,0.6963099837303162,0.0,0.0,0.0,0.0
659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40038999915122986,0.5971199870109558
660,0.0,0.995140016078949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.997219979763031,0.0,0.0
662,0.9973899722099304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
663,0.0,0.0,0.0,0.0,0.0,0.05987999960780144,0.9386199712753296,0.0,0.0,0.0
664,0.0,0.0,0.9960700273513794,0.0,0.0,0.0,0.0,0.0,0.0,0.0
665,0.0,0.8657100200653076,0.0,0.010089999996125698,0.12029000371694565,0.0,0.0,0.0,0.0,0.0
666,0.4790099859237671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5188900232315063,0.0
667,0.0,0.0,0.0,0.0,0.0,0.0,0.19302000105381012,0.8025299906730652,0.0,0.0
668,0.0,0.9955499768257141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
669,0.0,0.8575599789619446,0.0,0.0,0.0,0.0,0.0,0.13714000582695007,0.0,0.0
670,0.030619999393820763,0.0,0.5303800106048584,0.0,0.0,0.0,0.0,0.0,0.43720000982284546,0.0
671,0.0,0.0,0.2574799954891205,0.0,0.0,0.7387199997901917,0.0,0.0,0.0,0.0
672,0.6271499991416931,0.0,0.0,0.0,0.04383999854326248,0.0,0.1152300015091896,0.0,0.0,0.21201999485492706
673,0.0,0.38506001234054565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6126700043678284
674,0.7101100087165833,0.0,0.0,0.0,0.2879500091075897,0.0,0.0,0.0,0.0,0.0
675,0.6724200248718262,0.0,0.0,0.0,0.0,0.0,0.0,0.324209988117218,0.0,0.0
676,0.0,0.0,0.0,0.0,0.0,0.46647998690605164,0.0,0.37672001123428345,0.0,0.15315000712871552
677,0.7303000092506409,0.18804000318050385,0.0,0.028279999271035194,0.02742999978363514,0.0,0.021469999104738235,0.0,0.0,0.0
678,0.0,0.0,0.514549970626831,0.0,0.0,0.0,0.0,0.0,0.48342999815940857,0.0
679,0.028270000591874123,0.0,0.0,0.0,0.3106899857521057,0.3567099869251251,0.22237999737262726,0.0,0.0811299979686737,0.0
680,0.0,0.0,0.0,0.0,0.0,0.04188000038266182,0.9557899832725525,0.0,0.0,0.0
681,0.0,0.0,0.9963399767875671,0.0,0.0,0.0,0.0,0.0,0.0,0.0
682,0.0,0.0,0.21062999963760376,0.0,0.35519999265670776,0.1731799989938736,0.0,0.0,0.0,0.25898000597953796
683,0.21028999984264374,0.0,0.0,0.0,0.0,0.0,0.2883400022983551,0.0,0.49825000762939453,0.0
684,0.07635000348091125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9214199781417847,0.0
685,0.0,0.0,0.9787200093269348,0.0,0.018929999321699142,0.0,0.0,0.0,0.0,0.0
686,0.13075999915599823,0.1116499975323677,0.0,0.0,0.0,0.0,0.0,0.0,0.7533900141716003,0.0
687,0.0,0.0,0.17262999713420868,0.0,0.29938000440597534,0.5260999798774719,0.0,0.0,0.0,0.0
688,0.0,0.0,0.0,0.0,0.0,0.26197999715805054,0.0,0.025469999760389328,0.0,0.7101799845695496
689,0.0,0.0,0.0,0.6214900016784668,0.0,0.0,0.0,0.29794999957084656,0.0,0.0791499987244606
690,0.08942999690771103,0.0,0.0,0.0,0.28819000720977783,0.0,0.0,0.6183599829673767,0.0,0.0
691,0.9361900091171265,0.0,0.0,0.0,0.0,0.0,0.06064999848604202,0.0,0.0,0.0
692,0.8972100019454956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09978999942541122
693,0.0,0.043209999799728394,0.5791800022125244,0.0,0.0,0.0,0.0,0.0,0.35607999563217163,0.020160000771284103
694,0.0,0.0,0.0,0.0,0.25892001390457153,0.0,0.0,0.7389600276947021,0.0,0.0
695,0.0,0.0,0.0,0.0,0.0,0.9973899722099304,0.0,0.0,0.0,0.0
696,0.0,0.6355500221252441,0.0,0.0,0.0,0.0,0.0,0.0,0.36228999495506287,0.0
697,0.0,0.0,0.9953600168228149,0.0,0.0,0.0,0.0,0.0,0.0,0.0
698,0.5676400065422058,0.0,0.0,0.0,0.0,0.40389999747276306,0.0269399993121624,0.0,0.0,0.0
699,0.0,0.637499988079071,0.0,0.10559999942779541,0.0,0.0,0.03142999857664108,0.0,0.0,0.22349999845027924
700,0.5241100192070007,0.0,0.47086000442504883,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701,0.0,0.25773000717163086,0.7387800216674805,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702,0.0,0.0,0.0,0.07029999792575836,0.0,0.0,0.0,0.40838998556137085,0.48927000164985657,0.030980000272393227
703,0.06962999701499939,0.0,0.0,0.0,0.0,0.0,0.9285399913787842,0.0,0.0,0.0
704,0.0,0.0,0.0,0.17136000096797943,0.8253300189971924,0.0,0.0,0.0,0.0,0.0
705,0.4468899965286255,0.0,0.5512099862098694,0.0,0.0,0.0,0.0,0.0,0.0,0.0
706,0.7892799973487854,0.0,0.0,0.0,0.0,0.06663999706506729,0.0,0.14246000349521637,0.0,0.0
707,0.356220006942749,0.12860000133514404,0.0,0.0,0.0,0.0,0.5123800039291382,0.0,0.0,0.0
708,0.0,0.8730900287628174,0.0,0.12428999692201614,0.0,0.0,0.0,0.0,0.0,0.0
709,0.0,0.9958999752998352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
710,0.7048100233078003,0.0,0.0,0.0,0.0,0.1839900016784668,0.0,0.0,0.11004000157117844,0.0
711,0.9965100288391113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
712,0.0,0.0,0.0,0.0,0.3569599986076355,0.0,0.07479000091552734,0.5653899908065796,0.0,0.0
713,0.996969997882843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
714,0.0,0.0,0.0,0.23553000390529633,0.7609699964523315,0.0,0.0,0.0,0.0,0.0
715,0.0,0.0,0.0,0.1926099956035614,0.0,0.0,0.0,0.0,0.0,0.8045099973678589
716,0.6787599921226501,0.1968899965286255,0.0,0.0,0.0,0.0,0.0,0.0,0.12160000205039978,0.0
717,0.0,0.0,0.0,0.0,0.0,0.9980800151824951,0.0,0.0,0.0,0.0
718,0.0,0.0,0.5398899912834167,0.1803400069475174,0.0,0.2769399881362915,0.0,0.0,0.0,0.0
719,0.0,0.0,0.0,0.546239972114563,0.0,0.45179998874664307,0.0,0.0,0.0,0.0
720,0.2287299931049347,0.0,0.08707000315189362,0.0,0.0,0.0,0.2310200035572052,0.0,0.452239990234375,0.0
721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9986199736595154,0.0
722,0.0,0.0,0.0,0.23367999494075775,0.762470006942749,0.0,0.0,0.0,0.0,0.0
723,0.21630999445915222,0.0,0.0,0.0,0.16066999733448029,0.0,0.0,0.0,0.6191499829292297,0.0
724,0.0,0.629830002784729,0.0,0.3638499975204468,0.0,0.0,0.0,0.0,0.0,0.0
725,0.05465000122785568,0.9429500102996826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
726,0.0,0.0,0.0,0.0,0.0,0.0,0.7322800159454346,0.0,0.2658799886703491,0.0
727,0.0,0.0,0.10965999960899353,0.49147000908851624,0.06961999833583832,0.13851000368595123,0.0,0.012659999541938305,0.0,0.17687000334262848
728,0.32554998993873596,0.0,0.0,0.1326099932193756,0.0,0.0,0.43029001355171204,0.0,0.10971999913454056,0.0
729,0.34494999051094055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6518399715423584,0.0
730,0.10741999745368958,0.2637700140476227,0.0,0.0,0.4760900139808655,0.0,0.1502400040626526,0.0,0.0,0.0
731,0.1346299946308136,0.0,0.0,0.21597999334335327,0.0,0.5285699963569641,0.0,0.0,0.1193000003695488,0.0
732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.997979998588562,0.0,0.0
733,0.0,0.0,0.3424200117588043,0.0,0.0,0.0,0.14108000695705414,0.0,0.10571999847888947,0.40808001160621643
734,0.5172600150108337,0.0,0.0,0.0,0.0,0.0,0.4812000095844269,0.0,0.0,0.0
735,0.3502900004386902,0.0,0.0,0.645799994468689,0.0,0.0,0.0,0.0,0.0,0.0
736,0.0,0.10909000039100647,0.6546499729156494,0.0,0.0,0.0,0.0,0.17257000505924225,0.06249000132083893,0.0
737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9983800053596497,0.0
738,0.0,0.0,0.0,0.2501299977302551,0.4805999994277954,0.0,0.0,0.26618000864982605,0.0,0.0
739,0.6783300042152405,0.0,0.0,0.0,0.3163999915122986,0.0,0.0,0.0,0.0,0.0
740,0.0,0.0,0.0,0.45471999049186707,0.0,0.0,0.0,0.5440000295639038,0.0,0.0
741,0.03680000081658363,0.0,0.23938000202178955,0.0,0.031700000166893005,0.0,0.0,0.4558199942111969,0.14574000239372253,0.08974999934434891
742,0.9439700245857239,0.0,0.0,0.0,0.0,0.0,0.0,0.05302000045776367,0.0,0.0
743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9936699867248535,0.0,0.0
744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998449981212616,0.0
745,0.0,0.0,0.0,0.20935000479221344,0.0,0.0,0.0,0.0,0.7892400026321411,0.0
746,0.0,0.22258000075817108,0.0,0.7744100093841553,0.0,0.0,0.0,0.0,0.0,0.0
747,0.9759100079536438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021229999139904976,0.0
748,0.0,0.5189800262451172,0.0,0.0,0.0,0.17079000174999237,0.0,0.30608001351356506,0.0,0.0
749,0.0,0.0,0.0,0.0,0.9968199729919434,0.0,0.0,0.0,0.0,0.0
750,0.0,0.0,0.9983100295066833,0.0,0.0,0.0,0.0,0.0,0.0,0.0
751,0.0,0.0,0.0,0.0,0.44312000274658203,0.0,0.0,0.552649974822998,0.0,0.0
752,0.30851998925209045,0.0,0.0,0.6893500089645386,0.0,0.0,0.0,0.0,0.0,0.0
753,0.49750998616218567,0.0,0.0,0.07610999792814255,0.0,0.0,0.42250001430511475,0.0,0.0,0.0
754,0.9964600205421448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
755,0.7129300236701965,0.0,0.0,0.0,0.0,0.0,0.165910005569458,0.0,0.0,0.11952000111341476
756,0.0,0.0,0.0,0.0,0.11623000353574753,0.0,0.0,0.8801800012588501,0.0,0.0
757,0.0,0.0,0.7986099720001221,0.0,0.0,0.0,0.19896000623703003,0.0,0.0,0.0
758,0.0,0.8803399801254272,0.0,0.11604999750852585,0.0,0.0,0.0,0.0,0.0,0.0
759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9975799918174744,0.0
760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9985899925231934,0.0
761,0.19586999714374542,0.0,0.13962000608444214,0.0,0.0,0.0,0.0,0.0,0.6601200103759766,0.0
762,0.47641000151634216,0.0,0.0,0.36195001006126404,0.0,0.15942999720573425,0.0,0.0,0.0,0.0
763,0.3775100111961365,0.0,0.0,0.0,0.04396999999880791,0.0,0.0,0.0,0.5742599964141846,0.0
764,0.0,0.0,0.0,0.9963899850845337,0.0,0.0,0.0,0.0,0.0,0.0
765,0.0,0.0,0.0,0.9954900145530701,0.0,0.0,0.0,0.0,0.0,0.0
766,0.0,0.0,0.0,0.0,0.0,0.0,0.9893800020217896,0.0,0.0,0.0
767,0.0,0.6331800222396851,0.0,0.0,0.0,0.0,0.0,0.3655500113964081,0.0,0.0
768,0.21153999865055084,0.0,0.0,0.0,0.0,0.24586999416351318,0.20483000576496124,0.0,0.04950999841094017,0.2874099910259247
769,0.460640013217926,0.0,0.5374000072479248,0.0,0.0,0.0,0.0,0.0,0.0,0.0
770,0.0,0.9955499768257141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
771,0.6590700149536133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3380900025367737,0.0
772,0.0,0.0,0.0,0.0,0.09344000369310379,0.0,0.9044899940490723,0.0,0.0,0.0
773,0.0,0.5051199793815613,0.0,0.40136000514030457,0.0,0.08991999924182892,0.0,0.0,0.0,0.0
774,0.0,0.0,0.5978999733924866,0.0,0.024940000846982002,0.0878399983048439,0.0,0.0,0.21503999829292297,0.07337000221014023
775,0.0,0.3352999985218048,0.0,0.0,0.6589699983596802,0.0,0.0,0.0,0.0,0.0
776,0.43696001172065735,0.0,0.0,0.0,0.0,0.0,0.5605199933052063,0.0,0.0,0.0
777,0.0,0.0,0.0,0.0,0.0,0.9982799887657166,0.0,0.0,0.0,0.0
778,0.0,0.23549999296665192,0.0,0.0,0.41321998834609985,0.0,0.0,0.35019001364707947,0.0,0.0
779,0.0,0.0,0.0,0.0,0.9164000153541565,0.0,0.0,0.08241000026464462,0.0,0.0
780,0.0,0.0,0.0,0.2169400006532669,0.0,0.0,0.0,0.0,0.779990017414093,0.0
781,0.0,0.0,0.0,0.8202999830245972,0.0,0.0,0.0,0.0,0.0,0.17506000399589539
782,0.0,0.0,0.0,0.0,0.0,0.783490002155304,0.0,0.21359999477863312,0.0,0.0
783,0.10407999902963638,0.0,0.0,0.0,0.0,0.0,0.07055000215768814,0.0,0.8242300152778625,0.0
784,0.0,0.0,0.0,0.4828599989414215,0.0,0.07844000309705734,0.0,0.0,0.4362899959087372,0.0
