Document,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
9546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22314000129699707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029249999672174454,0.0,0.0,0.012640000320971012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0633699968457222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5588099956512451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3404200077056885,0.028510000556707382,0.01614999957382679,0.0,0.0,0.0,0.0,0.027869999408721924,0.0,0.0,0.0,0.0,0.0,0.01696999929845333,0.0,0.0,0.0,0.0,0.041349999606609344,0.10741999745368958,0.0,0.0,0.0,0.0257399994879961,0.0,0.0,0.0,0.0,0.09098999947309494,0.0,0.0,0.0,0.0,0.032180000096559525,0.0,0.0,0.0,0.0,0.0,0.10603000223636627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015769999474287033,0.0,0.016259999945759773,0.0,0.0,0.0,0.0,0.0,0.015969999134540558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0313900001347065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039659999310970306,0.0,0.0
9548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04868999868631363,0.2657400071620941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05200999975204468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022450000047683716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0502999983727932,0.0,0.0,0.0,0.0,0.0,0.22634999454021454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0357000008225441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04805999994277954,0.0,0.0,0.0,0.0,0.0,0.0,0.04766999930143356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04828999936580658,0.0,0.0,0.0,0.0,0.0,0.0
9549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2473600059747696,0.15017999708652496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1489199995994568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06977000087499619,0.0,0.0,0.0,0.0,0.025869999080896378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10851000249385834,0.0,0.0,0.0,0.0,0.0,0.09988000243902206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02809000015258789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01054999977350235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02785000018775463,0.0,0.0,0.02047000080347061,0.0,0.0,0.0,0.0,0.0
9550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16548000276088715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09619999676942825,0.0,0.08429999649524689,0.0,0.08303000032901764,0.0,0.0,0.0,0.0,0.13562999665737152,0.0,0.0,0.0,0.0,0.07910999655723572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08066999912261963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29927000403404236,0.04904000088572502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015399999916553497,0.0,0.0,0.014589999802410603,0.0,0.0,0.04673999920487404,0.0,0.0,0.0,0.0,0.05473000183701515,0.0,0.05934999883174896,0.0,0.0,0.0,0.0,0.0,0.0,0.05260999873280525,0.0,0.0,0.014589999802410603,0.0,0.0,0.09809999912977219,0.0,0.0,0.0,0.014569999650120735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014440000057220459,0.0,0.011719999834895134,0.0,0.0,0.0,0.0,0.07451000064611435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014499999582767487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11048000305891037,0.014299999922513962,0.0
9552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40463998913764954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012070000171661377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01889999955892563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14157000184059143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014019999653100967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2371399998664856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028130000457167625,0.05163000151515007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01107999961823225,0.0,0.0,0.0,0.0,0.0,0.0
9553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02311999909579754,0.1398800015449524,0.0,0.0427899993956089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028750000521540642,0.0,0.0,0.0,0.0,0.0,0.06164000183343887,0.0,0.0,0.023029999807476997,0.0,0.0,0.035679999738931656,0.05195999890565872,0.0,0.18345999717712402,0.0,0.017100000753998756,0.10461000353097916,0.0,0.0,0.0,0.0,0.06803999841213226,0.0,0.0,0.08889000117778778,0.0,0.0,0.0,0.0,0.0,0.0,0.017090000212192535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027969999238848686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0856499969959259,0.0,0.0225600004196167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044449999928474426,0.0,0.0,0.014329999685287476,0.0,0.0,0.0,0.0,0.0,0.0,0.011839999817311764,0.0,0.0,0.03587000072002411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4832099974155426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016289999708533287,0.0,0.0,0.09739000350236893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10085000097751617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022089999169111252,0.0,0.0,0.0,0.026680000126361847,0.0,0.0
9555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01665000058710575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012849999591708183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013089999556541443,0.0,0.0,0.0,0.0,0.0,0.010200000368058681,0.03150999918580055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029650000855326653,0.0,0.0810599997639656,0.0,0.0,0.08455000072717667,0.0,0.0,0.0,0.0,0.0,0.03895999863743782,0.0,0.0,0.42357999086380005,0.0,0.0,0.0,0.015309999696910381,0.0,0.02572000026702881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07733000069856644,0.0,0.0,0.0,0.015540000051259995,0.0,0.014700000174343586
9556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2589400112628937,0.12067999690771103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0532200001180172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08906000107526779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13842999935150146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05014999955892563,0.0,0.12320999801158905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13096000254154205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02240999974310398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011409999802708626,0.0,0.0,0.0,0.02012999914586544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43726998567581177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03692999854683876,0.0,0.0,0.1453700065612793,0.0,0.0,0.030740000307559967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010280000045895576,0.0,0.0,0.0,0.0,0.014630000106990337,0.0,0.0,0.0,0.031700000166893005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9558,0.0,0.0,0.0,0.0508899986743927,0.0,0.0,0.0,0.0,0.4529399871826172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018330000340938568,0.0,0.0,0.0,0.0,0.0,0.05048000067472458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048239998519420624,0.050450000911951065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05443999916315079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05496999993920326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05009999871253967,0.0,0.0,0.0
9559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1251399964094162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23196999728679657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02889000065624714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039239998906850815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02864000014960766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1776300072669983,0.0,0.0,0.0,0.0,0.0,0.0,0.08775000274181366,0.0,0.0,0.02905000001192093,0.0,0.0,0.1168999969959259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04335999861359596,0.0,0.0,0.0,0.0,0.0,0.0
9560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012299999594688416,0.41576001048088074,0.02199999988079071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025380000472068787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014010000042617321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057089999318122864,0.0,0.0,0.04179999977350235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01616000011563301,0.0,0.0,0.0,0.0,0.027799999341368675,0.0,0.0,0.0,0.0,0.0,0.0,0.010049999691545963,0.0,0.0,0.0,0.015130000188946724,0.0,0.0,0.0,0.1956000030040741,0.0,0.0,0.0,0.0,0.01396000012755394,0.03361000120639801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012249999679625034
9561,0.047970000654459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39228999614715576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010820000432431698,0.0,0.0,0.0,0.07034999877214432,0.0,0.0,0.0,0.0,0.024700000882148743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05076000094413757,0.0,0.0,0.0,0.0,0.0,0.0,0.027329999953508377,0.0,0.0,0.0,0.0,0.0,0.04726000130176544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08904000371694565,0.0,0.0,0.0,0.0,0.0,0.0,0.02572000026702881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05297999829053879,0.07727999985218048,0.0
9562,0.0,0.0,0.0,0.0,0.021069999784231186,0.022949999198317528,0.0,0.0,0.19493000209331512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02807999961078167,0.04120999947190285,0.0,0.0,0.1106100007891655,0.0,0.0,0.024450000375509262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21770000457763672,0.0,0.0,0.07665000110864639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021150000393390656,0.0,0.0,0.0,0.0,0.0,0.0,0.022509999573230743,0.021050000563263893,0.0,0.0,0.0,0.0,0.0,0.0,0.031369999051094055,0.0,0.0,0.021330000832676888,0.0,0.0,0.022199999541044235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05310000106692314,0.0,0.0
9563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333730012178421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01331000030040741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3878900110721588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048009999096393585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036729998886585236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05646999925374985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15929999947547913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028359999880194664,0.0,0.0,0.0,0.0,0.46285000443458557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07898999750614166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09655000269412994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2173600047826767,0.05892999842762947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01665000058710575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0731699988245964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10825999826192856,0.048889998346567154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04571999981999397,0.0,0.23231999576091766,0.0,0.0,0.0,0.0,0.0,0.05266999825835228,0.0,0.0
9566,0.197270005941391,0.0,0.016100000590085983,0.0,0.0,0.0,0.0,0.0,0.3077000081539154,0.0,0.0,0.0,0.0,0.0,0.013410000130534172,0.0,0.0,0.0,0.0,0.0,0.0,0.026739999651908875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020090000703930855,0.0,0.0,0.0,0.014270000159740448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2918899953365326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047529999166727066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016659999266266823,0.0
9567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18794000148773193,0.05934999883174896,0.0,0.0,0.0,0.0,0.0,0.02558000013232231,0.0,0.0,0.0,0.0,0.0,0.036249998956918716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12391000241041183,0.0,0.3040600121021271,0.026019999757409096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123259998857975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024700000882148743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4955599904060364,0.0,0.0,0.0,0.0,0.0,0.0,0.01923000067472458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0354899987578392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17056000232696533,0.0,0.0,0.0,0.0,0.0,0.019840000197291374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03829000145196915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04868999868631363,0.0,0.0,0.0,0.0,0.0,0.10255999863147736,0.0,0.0
9569,0.2842499911785126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23002000153064728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03536999970674515,0.0,0.029500000178813934,0.0,0.0,0.0,0.0,0.0,0.3104099929332733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014539999887347221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014189999550580978,0.02742999978363514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10963000357151031,0.15108999609947205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03962999954819679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11314000189304352,0.10090000182390213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11263000220060349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01066999975591898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01271000038832426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03002999909222126,0.1413400024175644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014659999869763851,0.04374000057578087,0.0,0.0,0.0,0.0,0.0,0.0,0.054680000990629196,0.0,0.015860000625252724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43762001395225525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013770000077784061,0.08259999752044678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11897999793291092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37171998620033264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060019999742507935,0.0,0.0,0.0,0.0,0.0,0.0,0.09593000262975693,0.0,0.0,0.0,0.06174999848008156,0.0,0.0,0.12734000384807587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08463999629020691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9573,0.0,0.0,0.0,0.0,0.0,0.0,0.02531999908387661,0.0,0.5230000019073486,0.0,0.0,0.0,0.0,0.0,0.0,0.02483000047504902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12338999658823013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18494999408721924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024949999526143074,0.0,0.0,0.0
9574,0.053939998149871826,0.0,0.0,0.0,0.0,0.0,0.0,0.01140000019222498,0.40970999002456665,0.0,0.0,0.0,0.0,0.0,0.0,0.011479999870061874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011920000426471233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16335999965667725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04252000153064728,0.0,0.0,0.034370001405477524,0.0,0.0,0.024809999391436577,0.03985999897122383,0.0,0.011359999887645245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022619999945163727,0.1115799993276596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01133000012487173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9575,0.0,0.0,0.0,0.0,0.0,0.04264000058174133,0.0,0.0,0.39987000823020935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06993000209331512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14323000609874725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17440000176429749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04188000038266182,0.0,0.0,0.0
